id	filename	md5	size	state
d80334e2-0ee0-432a-aa78-3d6ca1f017e5	87e5aef9-f493-4e46-bb5b-7cd18d5e30fc.rna_seq.augmented_star_gene_counts.tsv	a8953b1982a4ccfd74f438be6a4c75f0	4245239	released
39b28d5e-fc51-4dfc-bcbe-0285c3bad830	3129e1d1-9844-4df4-b30e-29b1c438983b.rna_seq.augmented_star_gene_counts.tsv	529061544684a0f71879e967a03a6463	4241955	released
ab06e3b7-52ef-45e4-8fc6-dbb4f63b110e	3daf8160-42c5-41bf-b251-77fce23a4aab.rna_seq.augmented_star_gene_counts.tsv	670fba712e068f40ef91846ff6f3afde	4235158	released
87b7171a-7340-4e1e-849b-c52351f23ab0	43c4bdc2-b3fc-4fb0-9f11-f45394c4256b.rna_seq.augmented_star_gene_counts.tsv	e01f9f6304a85be93cd2bf5dce00e63e	4234177	released
519039a7-141e-4367-a6eb-e9307136daf3	4b9da1a6-923c-4bc8-922a-620ac43e6f9b.rna_seq.augmented_star_gene_counts.tsv	729e7af0119b527eeeacfbce749d4b51	4231473	released
4f89dad8-a12e-47d2-a7d9-c1b90f1bd61b	99f6995f-acee-4d0d-889f-91b0631d15fe.rna_seq.augmented_star_gene_counts.tsv	180b0dc7bbb887c650bcf060578c41fe	4229180	released
20110ed9-8b45-4a62-bd13-e0281915a06b	c6151c87-ab96-49c3-a250-b56211cd20e5.rna_seq.augmented_star_gene_counts.tsv	5905c93cbad925eca01702c0fd39b322	4233155	released
59858555-bc6a-4286-8280-0f8341123cac	deba354e-fcc8-4a00-aa1b-63afc9cf2861.rna_seq.augmented_star_gene_counts.tsv	0048b34b1c04e7c93a3ecf4f47255e7b	4243705	released
0c3ddae2-366f-4b21-ab46-a2cfe1963e42	0ef46de9-c9e7-42f0-92bf-c17dc2ede102.rna_seq.augmented_star_gene_counts.tsv	6ab5fc1c03b21622960b75432251a61b	4253191	released
0682b5b9-8529-4152-b6f9-1a13180eedee	d5066dc8-74bb-415a-84aa-9f74b61faa20.rna_seq.augmented_star_gene_counts.tsv	ccd83c23e5bf9b02d92a83681d3d1204	4248081	released
f6392b6f-24d9-4768-8269-c7c647f8ff8c	0e062eef-29b8-4622-afd9-0d3f0d1c37d6.rna_seq.augmented_star_gene_counts.tsv	fbc54d79abeac957a2364f8e4b295125	4242970	released
683e004b-7992-4250-a94b-c355c45725d2	50108c12-718c-48fc-8f76-23ce0c13e2e6.rna_seq.augmented_star_gene_counts.tsv	e09cfb8101687f5716e3e359b7a358fb	4250540	released
89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c	68a74e5b-649e-4568-8616-d2292a4eca19.rna_seq.augmented_star_gene_counts.tsv	59d644841df9ae0c13168b027fa59001	4223647	released
b5f2a171-35a3-4b7f-9221-199c589f3147	6d1979a2-956e-42d3-a192-01d872e36d22.rna_seq.augmented_star_gene_counts.tsv	d060bc8e03f83d0c3ef3bdab4e05e085	4242327	released
3a0c96d3-4cea-44a3-99e5-71622279700f	1bc678a3-1850-4ab6-874b-d68992fddc7b.rna_seq.augmented_star_gene_counts.tsv	e1050cfa182f26170b0acf2e5c6ce7f1	4247488	released
5039a492-4dc7-4191-9edd-187cb181da2d	0cf58c62-a75d-413b-8ce3-4d90f4688b04.rna_seq.augmented_star_gene_counts.tsv	f48d8b448aadf0e611037a60f27be8ed	4243155	released
e38111a3-54f9-4229-8803-fc74e0c12c55	d77c2ca5-196a-4426-84e4-0ffa4a3667ef.rna_seq.augmented_star_gene_counts.tsv	0de10d3ea43407f7502a0d1ba22e05a4	4245152	released
27aab1a6-96af-4dc1-b9ce-4690ead0d355	39eaa466-f50c-402e-b127-b6b016d0480d.rna_seq.augmented_star_gene_counts.tsv	b7d32e042546f8febe2f7a276e9ee74d	4241441	released
6bd03014-d3b8-4cac-929b-af970321ae1f	8923da54-2f7c-4315-9fc2-a1d6502df55b.rna_seq.augmented_star_gene_counts.tsv	77da35089b0637b99d0c6e65add16e6d	4254304	released
309dcac2-7efa-467c-9dc7-222c130b0fec	d29744c4-3aa3-44b2-83fb-0e74ba697cd9.rna_seq.augmented_star_gene_counts.tsv	245f500a8a8632e0ba846db331b4d839	4268333	released
8256e097-4476-4906-a5c5-c9da288a363a	1a112735-ff30-4c94-953f-444ccad2afe2.rna_seq.augmented_star_gene_counts.tsv	207573464e83e59b46a1943654e96e82	4251168	released
bb1ee078-38d1-4e5d-af50-50754fce7112	2553a422-8136-4fb9-95af-3ffafff2d223.rna_seq.augmented_star_gene_counts.tsv	642c9d086395fa42c92f0c232fc662b1	4237626	released
4ad2cbb3-5bca-462b-af1f-8a292c317722	e8909d26-a289-4dc7-a819-5883c621efac.rna_seq.augmented_star_gene_counts.tsv	72467f75385aa52acfaa414be2282a96	4262880	released
f55dbdb1-0301-4000-a854-717aed117a63	45312cc1-6a70-441f-9711-85dcc224bb98.rna_seq.augmented_star_gene_counts.tsv	e22a8783d4266ea53d32bd57df22c95a	4246905	released
0a06329d-82cd-41a9-822e-43cfd49e63a2	a7b067c9-a62a-4d3d-8c4e-668830f7441f.rna_seq.augmented_star_gene_counts.tsv	562a76c624b508d201b752e304503572	4239076	released
65264188-23f8-4214-a45a-574f47471bb3	d5926b71-692e-4b6f-a7e1-8b5afdd745c6.rna_seq.augmented_star_gene_counts.tsv	8ffce1a5114194f441095533e208bdf3	4229357	released
3ecfecef-4180-4b7a-8d9a-5532b47ef500	c2fe2d79-efb1-4e4d-a297-bd6b15703d10.rna_seq.augmented_star_gene_counts.tsv	e450da693d84fff631132c64f0c190c0	4248652	released
c25c7ca5-8d03-4bba-b42b-c8b1042c0d48	fac3e41a-3b98-4293-855f-d23cb01522d0.rna_seq.augmented_star_gene_counts.tsv	9fe28a6203fc2b9b77545c5f650c7a53	4249086	released
d6882616-b77d-4d4c-90dc-7318c57876e1	4e01a01d-eded-4d02-b8aa-1920c6997726.rna_seq.augmented_star_gene_counts.tsv	2e0cc0032cbf3de861b1d790e12175fc	4246536	released
d1237195-a00b-4c52-86b3-4627c42eb14c	b7c49a13-6b0f-411a-940e-b35c17818aaa.rna_seq.augmented_star_gene_counts.tsv	1f3748d7f5a668e0e052035860bc9297	4244788	released
8c6fa126-82a0-4290-a657-8466959585c4	7db191ab-6106-4e39-a45e-8a68aaba0922.rna_seq.augmented_star_gene_counts.tsv	b80a479313b7c946b73dce08bd035b04	4253786	released
f35ae5c7-6e88-410d-b86f-c5bdae11a5f4	222dd9b5-4187-45b9-8cb1-fd16ba14425b.rna_seq.augmented_star_gene_counts.tsv	b02ae0928156a6d24256b65153d9b7f8	4247830	released
e21262db-a694-4461-b1b0-e52c0891113a	04de1f79-fdfc-4662-bab2-a3ed667c7dea.rna_seq.augmented_star_gene_counts.tsv	47c149d8b5d70ad11ae5645e9f3027ab	4229610	released
017d71aa-0999-4d8e-9cb4-88b9013e61eb	c6683fc6-49f4-4e53-94ac-251799c2c638.rna_seq.augmented_star_gene_counts.tsv	98cdcdd92feca94d1e15defbc2f84081	4242722	released
e2b3728b-9827-4a13-b52c-caabd58f902e	b4b81763-61bc-469b-a048-eba733193262.rna_seq.augmented_star_gene_counts.tsv	387a0251f69e5413090225d8198b598c	4255364	released
4770b9a3-d68c-4dba-ad0b-6400209a356d	bb78dcbc-a8cf-4a78-bba4-3979e9a9e715.rna_seq.augmented_star_gene_counts.tsv	0b9bed6c06fe6be8fc389746f4a9d49a	4234652	released
4a31825d-a493-4a34-acb6-f9ec9889a703	5ed8be3b-f966-4974-8920-344a1c3687e5.rna_seq.augmented_star_gene_counts.tsv	5a2b444b867bf0a9c36975f4bd2b9849	4243618	released
492c76bc-d62e-4cd2-9c33-763dbccb553e	12f84876-ebc4-4d39-bd44-3a73cbb82650.rna_seq.augmented_star_gene_counts.tsv	9b829ce8ae28d07cfd3eac1d176b320f	4240250	released
62e32fe8-61a1-44a3-a8e8-0ef3f4f5fd89	e123d08f-fa8d-470a-999d-174f5c0dc04a.rna_seq.augmented_star_gene_counts.tsv	976bd6b7864baa32c68a70f813b5b0ab	4239417	released
ed2fd464-0242-46d0-a8ee-e444a7c4d23d	bd4fa75d-d413-419e-b203-ee7b3df1d1f4.rna_seq.augmented_star_gene_counts.tsv	0520208fcbbf0a220783a51e6fcb9f8c	4220276	released
80d3ae61-1fac-479b-9c79-87f77d82b17b	82b4d7fc-0753-4201-927a-4a8e8ad974bc.rna_seq.augmented_star_gene_counts.tsv	5266d54f7e76fe6b47c4aaf920c54f44	4227511	released
b3e68247-9491-4ed9-bea8-65083ba03014	4092345f-2795-4070-a761-79e45419e6e2.rna_seq.augmented_star_gene_counts.tsv	9fda00fe0178748b11661acf261c5d06	4252554	released
