project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	01e29ac3-4da6-4b78-86c7-53a7ed3122e3	TCGA-DS-A1O9-01A-11R	37a5997b-165c-4880-8a64-e542729345b6	TCGA-DS-A1O9-01A-11R-A14X-13	3.4	20.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	01e29ac3-4da6-4b78-86c7-53a7ed3122e3	TCGA-DS-A1O9-01A-11R	4eadb0cd-c88e-4f3e-b3a1-d76d3b16aba0	TCGA-DS-A1O9-01A-11R-A14Y-07	4.54	26.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	0faf7dad-ac7f-4d3d-9174-ab0bbf20782e	TCGA-DS-A1O9-01A-11D	2fb7986a-9cec-4dfa-a870-707923e4f8b1	TCGA-DS-A1O9-01A-11D-A14W-08	3.6	40.0	'--	'--	'--	0.09	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	0faf7dad-ac7f-4d3d-9174-ab0bbf20782e	TCGA-DS-A1O9-01A-11D	92afbb4d-ae24-4f1c-97ab-64913919faf5	TCGA-DS-A1O9-01A-11D-A14V-01	1.14	6.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	0faf7dad-ac7f-4d3d-9174-ab0bbf20782e	TCGA-DS-A1O9-01A-11D	a8b7c72b-fc68-4b54-8c8b-1f0e46d3d6d0	TCGA-DS-A1O9-01A-11D-A14Z-05	4.54	26.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	0faf7dad-ac7f-4d3d-9174-ab0bbf20782e	TCGA-DS-A1O9-01A-11D	ef2d5e80-5776-4caa-ae66-88cc45236260	TCGA-DS-A1O9-01A-11D-A14U-02	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	8ddfd8fc-3f04-487d-8bc6-ba726cce0e6c	TCGA-DS-A1O9-01A-11W	5e502f30-f986-433d-a4e4-e0436e9d3b83	TCGA-DS-A1O9-01A-11W-A16J-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	78782d7d-faa0-43ee-beb7-3a19f1187fd6	TCGA-DS-A1O9-01A	46c6a9d2-0ede-4b38-b29a-4c0b224781b7	TCGA-DS-A1O9-01A-11	8ddfd8fc-3f04-487d-8bc6-ba726cce0e6c	TCGA-DS-A1O9-01A-11W	a49f9b64-8e5a-4604-92b9-80e20269bc52	TCGA-DS-A1O9-01A-11W-A200-09	33.0	66.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	e74f027e-b512-46a1-8de2-b7dc6c266af1	TCGA-DS-A1O9-10A	466552b6-eb1f-492c-8cd9-2332bacce0bb	TCGA-DS-A1O9-10A-01	4806fa66-85f1-47b2-9eba-8ea3d0110f64	TCGA-DS-A1O9-10A-01W	6204f71b-2e8c-4bce-bbc5-150b471bf660	TCGA-DS-A1O9-10A-01W-A208-09	33.0	66.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	e74f027e-b512-46a1-8de2-b7dc6c266af1	TCGA-DS-A1O9-10A	466552b6-eb1f-492c-8cd9-2332bacce0bb	TCGA-DS-A1O9-10A-01	4806fa66-85f1-47b2-9eba-8ea3d0110f64	TCGA-DS-A1O9-10A-01W	974a2cdf-104f-4c5a-a532-a5ca2991b1d8	TCGA-DS-A1O9-10A-01W-A16J-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	e74f027e-b512-46a1-8de2-b7dc6c266af1	TCGA-DS-A1O9-10A	466552b6-eb1f-492c-8cd9-2332bacce0bb	TCGA-DS-A1O9-10A-01	c71e5608-5547-4a33-b866-a7d88bfceff7	TCGA-DS-A1O9-10A-01D	522adf08-3f0b-4e93-8486-e3a19a971742	TCGA-DS-A1O9-10A-01D-A14W-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	e74f027e-b512-46a1-8de2-b7dc6c266af1	TCGA-DS-A1O9-10A	466552b6-eb1f-492c-8cd9-2332bacce0bb	TCGA-DS-A1O9-10A-01	c71e5608-5547-4a33-b866-a7d88bfceff7	TCGA-DS-A1O9-10A-01D	8dac2367-3428-4a36-9931-e3e79a437be6	TCGA-DS-A1O9-10A-01D-A200-09	2.08	26.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	e74f027e-b512-46a1-8de2-b7dc6c266af1	TCGA-DS-A1O9-10A	466552b6-eb1f-492c-8cd9-2332bacce0bb	TCGA-DS-A1O9-10A-01	c71e5608-5547-4a33-b866-a7d88bfceff7	TCGA-DS-A1O9-10A-01D	9330dc96-9b1f-4857-9bbe-17e454f6037d	TCGA-DS-A1O9-10A-01D-A14V-01	1.14	6.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-CESC	b8eae533-2ad6-4dcf-98af-0fe7ff23a879	TCGA-DS-A1O9	e74f027e-b512-46a1-8de2-b7dc6c266af1	TCGA-DS-A1O9-10A	466552b6-eb1f-492c-8cd9-2332bacce0bb	TCGA-DS-A1O9-10A-01	c71e5608-5547-4a33-b866-a7d88bfceff7	TCGA-DS-A1O9-10A-01D	cd4cdac6-d445-44bc-93be-71e34c82a5e4	TCGA-DS-A1O9-10A-01D-A14U-02	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	01218558-df35-423e-a4a5-9237f6b3bcce	TCGA-V4-A9F5-10A	8f6d2022-2e19-425d-b56f-c2006573ce9a	TCGA-V4-A9F5-10A-01	c5b1eca3-06ca-443d-86cf-11b90347f59d	TCGA-V4-A9F5-10A-01D	2e676e3b-5251-46d4-967c-5b1ec0dbfabc	TCGA-V4-A9F5-10A-01D-A765-36	2.4	15.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	true	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	01218558-df35-423e-a4a5-9237f6b3bcce	TCGA-V4-A9F5-10A	8f6d2022-2e19-425d-b56f-c2006573ce9a	TCGA-V4-A9F5-10A-01	c5b1eca3-06ca-443d-86cf-11b90347f59d	TCGA-V4-A9F5-10A-01D	44b54082-d4f3-4a61-91dd-0e6ad3ff3a33	TCGA-V4-A9F5-10A-01D-A39Z-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	01218558-df35-423e-a4a5-9237f6b3bcce	TCGA-V4-A9F5-10A	8f6d2022-2e19-425d-b56f-c2006573ce9a	TCGA-V4-A9F5-10A-01	c5b1eca3-06ca-443d-86cf-11b90347f59d	TCGA-V4-A9F5-10A-01D	74909a11-cdc9-4769-a5b9-2837b83fd57d	TCGA-V4-A9F5-10A-01D-A39Y-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	01218558-df35-423e-a4a5-9237f6b3bcce	TCGA-V4-A9F5-10A	8f6d2022-2e19-425d-b56f-c2006573ce9a	TCGA-V4-A9F5-10A-01	c5b1eca3-06ca-443d-86cf-11b90347f59d	TCGA-V4-A9F5-10A-01D	839ee0d1-59b0-4818-bee2-43500ff6c271	TCGA-V4-A9F5-10A-01D-A40E-26	1.6	10.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	16fca21c-963e-4d77-8b5a-3c178dac6168	TCGA-V4-A9F5-01A	083ee9bb-32ce-4252-a245-f2eef06a90c3	TCGA-V4-A9F5-01A-11	07dac73d-b639-4ac3-84de-d19caf8508ad	TCGA-V4-A9F5-01A-11R	49d9d301-2e5a-43d1-a114-2ae862cf7f4a	TCGA-V4-A9F5-01A-11R-A40B-13	3.4	20.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	16fca21c-963e-4d77-8b5a-3c178dac6168	TCGA-V4-A9F5-01A	083ee9bb-32ce-4252-a245-f2eef06a90c3	TCGA-V4-A9F5-01A-11	07dac73d-b639-4ac3-84de-d19caf8508ad	TCGA-V4-A9F5-01A-11R	ac171614-a8cb-42eb-ab5c-84964727866d	TCGA-V4-A9F5-01A-11R-A405-07	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	16fca21c-963e-4d77-8b5a-3c178dac6168	TCGA-V4-A9F5-01A	083ee9bb-32ce-4252-a245-f2eef06a90c3	TCGA-V4-A9F5-01A-11	992f4b62-369a-4d4e-a1a3-1eac136c9b47	TCGA-V4-A9F5-01A-11D	2689aacc-2f58-46cb-8fd9-4ef00b5eb042	TCGA-V4-A9F5-01A-11D-A39X-05	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	16fca21c-963e-4d77-8b5a-3c178dac6168	TCGA-V4-A9F5-01A	083ee9bb-32ce-4252-a245-f2eef06a90c3	TCGA-V4-A9F5-01A-11	992f4b62-369a-4d4e-a1a3-1eac136c9b47	TCGA-V4-A9F5-01A-11D	38812469-1716-4b6f-8dbe-822654ac13f6	TCGA-V4-A9F5-01A-11D-A40D-26	1.7	10.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	16fca21c-963e-4d77-8b5a-3c178dac6168	TCGA-V4-A9F5-01A	083ee9bb-32ce-4252-a245-f2eef06a90c3	TCGA-V4-A9F5-01A-11	992f4b62-369a-4d4e-a1a3-1eac136c9b47	TCGA-V4-A9F5-01A-11D	3abe5e0b-2e3f-43ed-9a7c-18a07fb9ef2d	TCGA-V4-A9F5-01A-11D-A39V-01	1.14	6.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	16fca21c-963e-4d77-8b5a-3c178dac6168	TCGA-V4-A9F5-01A	083ee9bb-32ce-4252-a245-f2eef06a90c3	TCGA-V4-A9F5-01A-11	992f4b62-369a-4d4e-a1a3-1eac136c9b47	TCGA-V4-A9F5-01A-11D	9ae3995b-b7fe-4dc4-8341-1c77f672636d	TCGA-V4-A9F5-01A-11D-A765-36	2.55	15.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-UVM	bbf07e1f-8c17-4c2e-89ed-38332d82e455	TCGA-V4-A9F5	16fca21c-963e-4d77-8b5a-3c178dac6168	TCGA-V4-A9F5-01A	083ee9bb-32ce-4252-a245-f2eef06a90c3	TCGA-V4-A9F5-01A-11	992f4b62-369a-4d4e-a1a3-1eac136c9b47	TCGA-V4-A9F5-01A-11D	ae46b873-ecff-4701-a5ed-f1b222f8b37a	TCGA-V4-A9F5-01A-11D-A39W-08	3.6	40.0	'--	'--	'--	0.09	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	42b30043-b40e-4f2a-ba7b-89d46e8e4e9b	TCGA-AO-A0JG-10A	ceecfa94-1b1d-4609-920d-579b32693b58	TCGA-AO-A0JG-10A-01	20ba8e94-f265-4783-ba40-01a4de912b67	TCGA-AO-A0JG-10A-01D	00a93e06-5edd-4360-9ab5-55a65b155d9f	TCGA-AO-A0JG-10A-01D-A723-36	2.0	100.0	'--	'--	'--	0.02	'--	'--	'--	'--	'--	'--	true	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	42b30043-b40e-4f2a-ba7b-89d46e8e4e9b	TCGA-AO-A0JG-10A	ceecfa94-1b1d-4609-920d-579b32693b58	TCGA-AO-A0JG-10A-01	20ba8e94-f265-4783-ba40-01a4de912b67	TCGA-AO-A0JG-10A-01D	20816396-b37f-4bde-b8cb-418a3a6731f6	TCGA-AO-A0JG-10A-01D-A099-09	1.04	26.0	'--	'--	'--	0.04	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	42b30043-b40e-4f2a-ba7b-89d46e8e4e9b	TCGA-AO-A0JG-10A	ceecfa94-1b1d-4609-920d-579b32693b58	TCGA-AO-A0JG-10A-01	20ba8e94-f265-4783-ba40-01a4de912b67	TCGA-AO-A0JG-10A-01D	3182aaea-1e8b-49ac-8e29-13f90fbc1af5	TCGA-AO-A0JG-10A-01D-A086-02	1.04	13.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	42b30043-b40e-4f2a-ba7b-89d46e8e4e9b	TCGA-AO-A0JG-10A	ceecfa94-1b1d-4609-920d-579b32693b58	TCGA-AO-A0JG-10A-01	20ba8e94-f265-4783-ba40-01a4de912b67	TCGA-AO-A0JG-10A-01D	62c9150e-33f0-48c7-a93d-f50d6e9acce6	TCGA-AO-A0JG-10A-01D-A087-01	0.53	6.67	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	42b30043-b40e-4f2a-ba7b-89d46e8e4e9b	TCGA-AO-A0JG-10A	ceecfa94-1b1d-4609-920d-579b32693b58	TCGA-AO-A0JG-10A-01	44ec53a1-3de8-4ad3-9896-c45a87867e99	TCGA-AO-A0JG-10A-01X	50b9859e-3777-4eb4-9616-d907e655ee5a	TCGA-AO-A0JG-10A-01X-A098-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	42b30043-b40e-4f2a-ba7b-89d46e8e4e9b	TCGA-AO-A0JG-10A	ceecfa94-1b1d-4609-920d-579b32693b58	TCGA-AO-A0JG-10A-01	6df3294c-1066-406e-a6f5-9d6bdab8a241	TCGA-AO-A0JG-10A-01W	001a9851-7ebd-4011-afad-145cc1673e22	TCGA-AO-A0JG-10A-01W-A097-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	294c77e4-79d8-4383-8780-324f3dbb1839	TCGA-AO-A0JG-01A-11-A615-42	c152d6b9-372c-4e4f-a1ca-8b43603327e9	TCGA-AO-A0JG-01A-11-A615-42-X016-S02	00919664-1563-46f2-a9de-290ba63f8ca0	TCGA-AO-A0JG-01A-11-A615-42-X016-S02_aliquot	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	1535bd95-deed-4f61-af35-aa71b300bdc6	TCGA-AO-A0JG-01A-31X	38bd9520-0ad1-4508-a9e7-17ee03527e91	TCGA-AO-A0JG-01A-31X-A098-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	32b0863e-caf0-4360-8533-982fc40050c8	TCGA-AO-A0JG-01A-31W	8e9e6885-fcdb-4338-a1e6-2b664f637b3f	TCGA-AO-A0JG-01A-31W-A097-09	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	6aeb11ac-39bc-46e6-af10-1c3abd358109	TCGA-AO-A0JG-01A-31R	18b9c782-ad6e-4226-ac51-9d91f9f3e0ec	TCGA-AO-A0JG-01A-31R-A085-13	2.8	20.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	6aeb11ac-39bc-46e6-af10-1c3abd358109	TCGA-AO-A0JG-01A-31R	97b5ef6f-d621-4093-ab77-d60dcf706173	TCGA-AO-A0JG-01A-31R-A084-07	3.74	26.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	98b44acf-aeae-4c2b-9941-68fc54773f06	TCGA-AO-A0JG-01A-31D	3f15f7d3-37bc-4b74-9d1f-95eadd8725af	TCGA-AO-A0JG-01A-31D-A10P-05	2.67	26.7	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	98b44acf-aeae-4c2b-9941-68fc54773f06	TCGA-AO-A0JG-01A-31D	5b9c93cc-cf5e-4498-b623-6b938426ad8b	TCGA-AO-A0JG-01A-31D-A088-05	2.67	26.7	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	98b44acf-aeae-4c2b-9941-68fc54773f06	TCGA-AO-A0JG-01A-31D	78e23eb9-4f95-40fa-8c1b-6ca33a13f861	TCGA-AO-A0JG-01A-31D-A086-02	1.3	13.0	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	98b44acf-aeae-4c2b-9941-68fc54773f06	TCGA-AO-A0JG-01A-31D	7b8c8533-70ca-4e84-896c-031580289bb8	TCGA-AO-A0JG-01A-31D-A744-36	2.2	22.0	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	98b44acf-aeae-4c2b-9941-68fc54773f06	TCGA-AO-A0JG-01A-31D	8f14d76e-79e3-4ccf-b381-1f85ed8dd039	TCGA-AO-A0JG-01A-31D-A723-36	2.0	100.0	'--	'--	'--	0.02	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	98b44acf-aeae-4c2b-9941-68fc54773f06	TCGA-AO-A0JG-01A-31D	cf7ec093-5040-43db-949c-f426795a7488	TCGA-AO-A0JG-01A-31D-A099-09	1.3	26.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	58959e88-54e2-4558-9664-2effda7403dc	TCGA-AO-A0JG	e8eda441-d2d9-4708-bb9c-21f7da4e3094	TCGA-AO-A0JG-01A	44eef251-4980-4d4a-825a-84549a0a7748	TCGA-AO-A0JG-01A-31	98b44acf-aeae-4c2b-9941-68fc54773f06	TCGA-AO-A0JG-01A-31D	fda181a5-c1fa-4e2a-8df5-57b5cd18b0e0	TCGA-AO-A0JG-01A-31D-A087-01	0.67	6.67	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	5dd423e8-feaa-4568-a750-500948c41d6c	TCGA-B6-A0I1	2a5f4696-6e02-4fe9-b66d-8c2ae93b7c2f	TCGA-B6-A0I1-01A	88e962f2-58fd-4d18-a770-ff7e0c5a7a90	TCGA-B6-A0I1-01A-11	0b87685a-afdb-43c6-b3ce-c97e0589d149	TCGA-B6-A0I1-01A-11D	1c65f7ce-4428-482c-b47b-43d04fa85cc3	TCGA-B6-A0I1-01A-11D-A21R-05	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	5dd423e8-feaa-4568-a750-500948c41d6c	TCGA-B6-A0I1	2a5f4696-6e02-4fe9-b66d-8c2ae93b7c2f	TCGA-B6-A0I1-01A	88e962f2-58fd-4d18-a770-ff7e0c5a7a90	TCGA-B6-A0I1-01A-11	0b87685a-afdb-43c6-b3ce-c97e0589d149	TCGA-B6-A0I1-01A-11D	2290b078-6a5b-4c83-9dfb-b525bbf14e4e	TCGA-B6-A0I1-01A-11D-A21Q-09	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	5dd423e8-feaa-4568-a750-500948c41d6c	TCGA-B6-A0I1	2a5f4696-6e02-4fe9-b66d-8c2ae93b7c2f	TCGA-B6-A0I1-01A	88e962f2-58fd-4d18-a770-ff7e0c5a7a90	TCGA-B6-A0I1-01A-11	0b87685a-afdb-43c6-b3ce-c97e0589d149	TCGA-B6-A0I1-01A-11D	42f8da15-4b82-4660-8f91-7bf874fbe35c	TCGA-B6-A0I1-01A-11D-A21P-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-BRCA	5dd423e8-feaa-4568-a750-500948c41d6c	TCGA-B6-A0I1	2a5f4696-6e02-4fe9-b66d-8c2ae93b7c2f	TCGA-B6-A0I1-01A	88e962f2-58fd-4d18-a770-ff7e0c5a7a90	TCGA-B6-A0I1-01A-11	0b87685a-afdb-43c6-b3ce-c97e0589d149	TCGA-B6-A0I1-01A-11D	cb7e6fb6-1636-4df9-80bf-f018c398e933	TCGA-B6-A0I1-01A-11D-A892-36	8.0	50.0	'--	'--	'--	0.16	false	false	false	false	false	false	false	false	23	released
TCGA-BRCA	5dd423e8-feaa-4568-a750-500948c41d6c	TCGA-B6-A0I1	2a5f4696-6e02-4fe9-b66d-8c2ae93b7c2f	TCGA-B6-A0I1-01A	88e962f2-58fd-4d18-a770-ff7e0c5a7a90	TCGA-B6-A0I1-01A-11	b92b88ec-5c30-41af-ba3d-b4e2a999332d	TCGA-B6-A0I1-01A-11R	771c9952-4c9c-4955-a5a4-899e2d161c05	TCGA-B6-A0I1-01A-11R-A21U-13	3.6	20.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
