originnum,destnum,indices,dist,Dmean,originlon,originlat,destlon,destlat
47,56,[425 1132 2541 3087 3957 5122 6004 6787 7807 10022 10899 12051 13007 13600 14364 15641 16362 17240 18282 19087 19829 21296 21900 22684 24211 24950 25664 26243 27479 28500 29204 30380 31212 35446 36205 36530 36929 37333 37704 38062 38408 38825 38919 39431 39834 39912 40347 40975 41195 41452 42412],1524,2.24,-115.151817,36.083361,-87.896599,42.947201
47,57,[1417 2559 4148 5098 6802 9408 10973 12205 12987 13727 14389 15673 16462 17356 18534 19376 20114 21346 22141 22875 24283 24609 25091 25862 26309 27814 28440 29246 30605 31300],1454,2.72,-115.151817,36.083361,-89.337502,43.1399
47,63,[736 1361 1539 2113 2289 2659 3543 3964 4376 4716 5196 5436 6191 6741 6917 7851 8306 8669 9289 9515 10477 10655 11225 11528 11917 12293 12374 12787 13357 14019 14394 14780 15273 15706 16112 16640 17095 17432 17806 18647 19440 19878 20198 20832 21233 21582 22216 22741 23222 23382 24885 25297 26101 26300 26787 27227 27813 28155 28791 29363 29820 30156 30666 31038 31728 32224],1099,2.98,-115.151817,36.083361,-95.894096,41.3032
47,65,[282 672 1035 1445 1847 2570 2984 3341 3710 4096 4555 4931 5324 5707 6111 6424 6848 7285 8053 8187 8920 9340 9645 10250 10585 11046 11378 11825 12223 12613 13060 13478 13811 14185 14626 14955 15357 15822 16168 16527 16898 17268 17717 18166 18553 18987 19369 19702 20089 20575 20932 21328 21761 22114 22474 22908 23303 23708 24420 24546 24611 25060 25444 25849 26132 26564 27059 27445 27851 28229 28661 29012 29445 29895 30309 30697 31143 31589 31961 36024 36196 36623 36802 36956 37039 37116 37315 37407 37507 37760 37834 37872 38106 38205 38504 38590 39012 39074 39450 39624 39936 40256 40604 40729 40796 41199 41226 41909 42021 42294 42599 42735],1514,1.0,-115.151817,36.083361,-87.9048,41.9786
47,66,[501 1158 2062 3308 3860 4774 5809 6510 7748 8878 10079 10710 11657 12468 13764 14372 15302 16338 16996 18026 19098 19928 20852 21977 22797 23626 25572 26406 27128 28338 29289 30116 31351 32214 33683],2154,2.96,-115.151817,36.083361,-76.201,36.895341
47,68,[81 1232 1668 2345 2827 3796 4504 5069 5621 6513 6966 7908 8201 9231 9483 10764 11301 12896 13178 14286 14875 15658 15910 17186 17464 18383 18705 19887 20353 21100 21596 22590 23256 24940 25285 26383 26882 27496 28052 29405 29777 30619 31009 32087 34065 34205 34341 36800 37127 37565 37994 38247 38741 39250 39774 40252 40794 41602 42198 42299],763,3.0,-115.151817,36.083361,-122.598,45.588699
47,69,[115 525 793 1368 1601 2110 2362 2806 3305 3577 3975 4812 5249 5461 5956 6281 6772 6943 7378 8020 8192 8692 9286 10029 10302 10863 11163 11647 11967 12548 12944 13170 13617 14005 14514 14720 15080 15649 16031 16444 16809 17223 17473 17845 18337 18866 19284 19483 19992 20399 20701 21238 21706 22063 22299 22586 23178 23482 23992 24230 24430 24512 24906 25125 25541 25968 26531 26742 27095 27501 27998 28400 28892 29127 29825 30134 30558 30818 31255 31716 32018 32735 32944 33449 33602],2176,2.92,-115.151817,36.083361,-75.241096,39.871899
47,70,[79 221 232 413 450 458 738 915 1332 1358 1598 1717 2076 2115 2419 2481 2782 2929 3092 3283 3545 3631 3986 4017 4391 4459 4718 4784 5179 5228 5625 5654 5971 5990 6193 6285 6571 6747 7051 7158 7333 7484 7508 7725 7853 7889 8162 8253 8391 8635 8710 8713 9045 9078 9259 9451 9470 9517 9936 9938 9986 10362 10410 10483 10871 10901 10939 11253 11294 11310 11608 11702 11740 11913 12121 12151 12322 12376 12765 12898 13194 13203 13692 13774 13900 14061 14253 14335 14700 14830 15253 15275 15532 15722 15855 16054 16389 16425 16642 16663 16978 16983 17467 17671 17827 18065 18353 18481 18673 18768 19146 19252 19442 19595 19889 19943 20349 20476 20756 20787 21022 21115 21527 21704 21989 22077 22218 22317 22619 22812 23073 23193 23384 23497 23783 23903 24189 24202 24842 24976 25208 25271 25631 25657 26093 26103 26443 26517 26725 26817 27237 27241 27493 27645 28099 28113 28404 28597 28837 28841 29276 29353 29734 29751 30084 30088 30412 30500 31027 31031 31295 31385 31620 31624 32095 32453 32752 33170 33290 33719 36996 37177 37668 37868 38241 38754 39288 39826 40431 41016 41757 42301 42426],255,6.88,-115.151817,36.083361,-112.005905,33.435302
47,76,[517 823 1308 1645 1996 2384 2844 3111 3588 3968 4375 4620 5172 5497 5945 6311 6679 6921 7488 7882 8166 8742 9176 9639 9922 10282 10664 11076 11612 12007 12297 12412 12822 13361 13636 13988 14354 14733 15326 15643 16105 16522 16738 16968 17436 18078 18474 18651 19073 19461 19871 20197 20631 21092 21557 22006 22273 22722 23226 23479 24276 24749 25299 25538 25920 26337 26956 27198 27500 28136 28580 28795 29160 29969 30628 30866 31491 31862],2026,3.0,-115.151817,36.083361,-78.787498,35.877602
47,77,[74 1234 1667 2347 2700 3798 4348 5071 5658 6515 7184 7721 8279 9169 9555 10807 11271 12065 12966 13348 14288 14869 15660 15938 17188 17542 18385 18761 19784 20377 21102 21651 22592 23007 24942 25243 26385 26823 27614 27968 29407 29631 30585 30862 34059 34382 34714 34972 35263 35623 36191 36869 37175 37643 37866 38526 38752 39472 39824 40460 40802],345,3.24,-115.151817,36.083361,-119.767998,39.4991
47,79,[347 396 1057 1099 1870 1890 2645 2823 3416 3752 3806 4585 4943 5072 5779 6133 6468 6897 7319 7708 7723 8138 8423 8591 8982 9172 9425 9557 9869 10266 10625 10837 11481 11734 12238 12678 13118 13238 13888 14239 14645 14973 15424 15842 16235 16612 16957 17372 17793 18014 18612 19001 19417 19772 20189 20589 20986 21397 21816 22167 22521 22936 23355 23526 23955 25097 25514 25871 26220 26422 27078 27468 27684 28304 28458 29100 29536 29762 30349 30573 31205 31325 31991 32914 33056 33447 33607 33945 33987 34434 41672 42295],258,4.68,-115.151817,36.083361,-117.190002441,32.7336006165
47,80,[299 1809 2150 3020 4208 4712 5464 7202 8517 8949 9843 10544 11401 11774 12556 13395 14669 15160 16073 17770 18088 18911 20559 20907 21714 23332 23730 25494 26749 27179 28224 28913 29840 29988 30884 31737 36526 36991 37287 37748 38170 38396 38994 39519 40016 40254 41197 41604 42451],1069,4.4,-115.151817,36.083361,-98.469803,29.533701
47,83,[1458 1641 2612 2825 4142 4502 5273 5619 6878 6964 8044 8199 9392 9732 11012 11299 12194 12298 13045 13176 14569 14873 15813 15908 17277 17462 18505 18703 19924 20375 21333 21594 22913 23254 25283 26643 26670 27791 28050 29483 29573 30736 31012 32261 33949 34067 34207],867,1.0,-115.151817,36.083361,-122.310276,47.447943
47,84,[289 639 1046 1452 1815 2204 2608 2957 3392 3719 4164 4402 4922 5283 5758 6094 6421 6875 7245 7332 7621 7845 8086 8308 8529 8605 8917 9381 9805 10204 10538 10981 11440 11816 12209 12593 13096 13443 13860 14171 14369 14961 15379 15757 16175 16567 16911 17317 17755 18121 18545 18927 19395 19714 20157 20565 20884 21383 21720 22145 22501 22901 23271 23660 25067 25478 25794 26155 26572 27042 27411 27810 28262 28697 29043 29506 29937 30241 30750 31105 31593 31926 36532 36985 37179 37733 37870 38518 38756 39505 39828 40362 40786 41619 42160],414,6.3,-115.151817,36.083361,-122.374821,37.619806
47,85,[44 230 452 1356 1553 2417 2780 3984 4457 5226 5652 6569 7156 7517 7586 7719 7755 8239 8289 8724 8775 9018 9084 9467 9512 9978 10481 10535 10850 10937 11292 11333 11628 11738 12127 12149 12830 13201 14333 14698 15530 16052 17197 17669 17825 18351 18671 19856 20347 21153 21529 22617 23071 24974 25206 26515 26723 27643 28111 28839 29274 29753 30086 30410 31029 31622 33943 33985 34101 34250 34319 34410],386,5.16,-115.151817,36.083361,-121.929188,37.362452
47,87,[174 601 1363 1746 2291 2842 3223 3966 4241 5198 5561 5823 6743 6990 7522 7717 8298 8717 9313 9455 9898 10657 11331 11919 12789 13303 13548 14396 14731 15708 15945 16260 17097 17628 18618 19054 19880 20195 21235 21531 22069 22743 23039 24261 24887 25371 25606 26302 26927 27694 28077 28529 28793 29365 29755 30123 30587 30835 31238 36987 37168 37744 37926 38338 38827 39241 39804 40433 41018 41759 42428],368,4.7,-115.151817,36.083361,-111.979866,40.78886
47,88,[131 223 474 911 1328 1725 2444 2691 3586 4024 4471 5170 5405 6303 6595 7010 7330 7576 7910 7931 8296 8304 8603 8667 9076 9233 9453 9513 9942 9950 10466 10492 10673 10903 11217 11312 11610 11704 12071 12123 12870 13184 14119 14341 14810 15474 15987 16736 16984 17649 18067 18472 18847 19196 19473 20069 20331 21005 21702 22271 22768 23028 24800 25361 25891 26523 26810 27634 28177 28425 28938 29417 29812 30158 30659 30857 31461 31860 33941 34051 34163 34271 34388 34457 34573 34681 34730 34858 34967 35008 35140 35246 35302 35529 35628 35836 36082 36207 36430 36804 37172 37530 37930 38342 38831 39325 39808 40454 40986],397,4.98,-115.151817,36.083361,-121.591003,38.6954
47,89,[364 761 1306 1555 1994 2382 2661 3109 3610 3991 4464 4618 5061 5438 5916 6309 6547 6919 7520 7843 8237 8715 9465 9920 10337 10855 11227 11626 12005 12295 12565 12820 13359 13739 13902 14398 14782 15324 15499 16114 16511 16852 17126 17434 17964 18495 18649 19071 19661 19882 20200 20761 21087 21646 22004 22421 22671 23224 23566 24820 25123 25534 25990 26304 26789 27288 27696 28157 28531 28989 29367 29633 30017 30589 30864 31240 31759 34169 34277 34432 36916 37082 37686 37946 38400 38906 39496 39994 40452 40984],226,4.64,-115.151817,36.083361,-117.867996,33.675701
47,91,[292 686 1018 1442 1808 2207 2567 2989 3365 3722 4079 4550 4876 5286 5704 6054 6384 6815 7289 7652 8114 8525 8887 9388 9767 10242 10593 11016 11418 11764 12174 12612 13065 13446 13841 14208 14552 15014 15367 15738 16217 16544 16890 17300 17763 18097 18540 18930 19319 19732 20139 20568 20881 21348 21747 22084 22429 22865 23293 23713 23833 24045 24339 24437 24564 24615 25010 25410 25799 26166 26628 27052 27414 27822 28246 28658 29038 29497 29892 30330 30745 31118 31515 31958 32272 35527 36074 36726 37185 37538 37980 38289 38726 39327 39750 40606 40792 41749 42162 42449],1371,3.0,-115.151817,36.083361,-90.370003,38.748697
47,93,[62 491 913 1365 1727 2078 2293 2910 3089 3626 3800 4362 4786 4990 5623 6042 6336 6517 7012 7578 7860 8283 8676 9235 9499 10117 10468 10659 11309 11622 12053 12373 12786 13283 13734 13977 14366 14877 15319 15476 15989 16290 16840 17242 17651 18069 18209 18849 19089 19475 19831 20374 20781 21134 21427 21861 22406 22594 23030 23495 24263 24704 25363 25666 25893 26311 26812 27235 27592 28169 28490 28923 29206 29779 29997 30670 30859 31463 31697 32153],1984,3.02,-115.151817,36.083361,-82.533203,27.9755
48,3,[524 1198 2524 3153 3981 5217 5961 6660 7864 9021 9877 10761 12062 12865 13639 14447 15587 16293 17087 18287 19131 19984 21107 21963 22734 24877 25718 26438 27559 28515 29285 30485 31330 32119 33176 33587],1947,3.38,-118.407997,33.942501,-84.428101,33.6367
48,25,[338 354 422 545 809 1065 1486 1862 1874 2039 2225 2255 2265 3051 3059 3122 3128 3450 3754 3773 4004 4576 4590 4735 4958 5118 5265 5770 5781 5806 6001 6479 6487 6599 6899 7017 7101 7453 7700 7776 7874 8141 8313 8415 8568 8902 8984 8991 9004 9143 9212 9590 9859 9861 10013 10085 10397 10636 10699 10841 11466 11470 11592 11831 11910 11929 12350 12499 12734 13004 13515 13533 13568 13715 14228 14246 14548 14652 15036 15052 15065 15121 15669 15687 16237 16250 16272 16304 16621 16939 17055 17374 17747 17802 17999 18186 18358 18377 19016 19061 19207 19668 19758 20034 20178 20260 20599 20812 20827 21118 21200 21755 21802 21928 21997 22191 22525 22653 22791 23198 23364 23439 23746 23961 24553 24680 24882 25041 25193 25517 25594 25661 26223 26233 26458 26654 27069 27087 27161 27471 27526 27653 28292 28296 28363 28497 29102 29113 29295 29350 29956 29960 30008 30192 30389 30597 31186 31193 31344 31440 31976 31981 32092 32425 32598 32664 32719 33112 33167 33555 33624 33799 33863 33982 34129 34261 34489 34546 34599 34625 34768 34798 34890 34929 35041 35058 35144 35194 35314 35341 35621 35637 35926 35942 36189 36213 36496 36565 36789 36911 36975 37032 37209 37222 37239 37554 37637 37641 37826 37901 37977 38078 38173 38231 38412 38432 38585 38671 38725 38862 38888 38936 39079 39124 39174 39191 39358 39365 39412 39458 39668 39684 39822 39850 40022 40034 40056 40102 40120 40163 40242 40317 40413 40549 40726 40752 40895 40897 41100 41122 41245 41261 41347 41381 41529 41655 41742 41769 41989 42057 42131 42220 42376 42611 42670 42676],862,3.0,-118.407997,33.942501,-104.672996521,39.861698150635
48,47,[226 346 395 477 1056 1098 1869 1889 2644 2822 3415 3751 3805 4584 4942 5377 5778 6132 6467 6896 7318 7372 7707 7923 8137 8426 8590 8765 8981 9175 9424 9560 9868 9945 10265 10495 10624 10836 10906 11115 11480 11707 11733 12126 12237 12677 13117 13237 13887 14238 14644 15423 15841 16234 16611 16956 17371 17792 18193 18611 19000 19416 19771 20188 20588 20985 21396 21815 22166 22520 22935 23354 23525 25096 25513 25870 26219 26421 27077 27467 27683 28303 28457 29099 29535 29761 30348 30622 31204 31324 31990 36513 42306],236,4.9,-118.407997,33.942501,-115.151817,36.083361
48,70,[42304;;],370,2.64,-118.407997,33.942501,-112.005905,33.435302
49,3,[88 386 841 1104 1706 2043 2262 2937 3317 3432 3962 4419 4710 4984 5609 5842 6278 6724 7050 7366 7747 8179 8873 9245 9668 10099 10473 10644 11353 11713 11888 12503 12828 13216 13753 14070 14921 15125 15715 16394 16731 17046 17633 18003 18318 18827 19105 19558 19940 20264 20816 21096 21642 21878 22243 22701 22976 23377 23752 24120 24735 25197 25562 26056 26319 26721 27122 27516 28094 28483 28747 29413 29831 30218 30665 30901 31397 31677 32017 32408 32711 32938 33272 40488 41181],762,1.0,-73.872597,40.777199,-84.428101,33.6367
49,52,[240 587 896 1168 1517 2065 2457 2891 3217 3635 4046 4423 4708 5242 5446 5924 6291 6551 7128 7540 7879 8331 8852 9225 9459 10097 10348 10878 11245 11524 12428 12888 13234 13677 14096 14574 14894 15182 15598 16058 16330 16813 17044 17515 17931 18306 18708 19317 19623 19938 20362 20680 21266 21516 22032 22349 22689 23250 23631 23980 24897 25142 25558 26069 26389 26866 27292 27620 27937 28409 28828 29337 29792 30163 30610 30839 31304 31811 32100 32350 32608 32941 33412 33698 33936 34119 34483],950,1.0,-73.872597,40.777199,-81.30899810791016,28.429399490356445
49,55,[93 466 968 1075 1538 2125 2433 2817 3276 3653 3898 4356 4855 5272 5401 5852 6215 6528 7172 7471 7839 8221 8839 9032 9694 10105 10436 10818 11122 11635 11975 12329 12777 13356 13631 14073 14310 15229 15612 15880 16506 16684 17107 17425 17950 18303 18807 19045 19644 20014 20388 20803 21280 21462 21847 22376 22842 23236 23536 24934 25179 25598 25935 26455 26831 27252 27690 27945 28496 28752 29362 29768 30151 30492 31037 31360 31804 32212 32742 33146 33494 33621 34124 34460 35556 35870 36769 36867 37081 37432 37614 37846 38288 38387 38710 39334 39441 39797 40611 40980],1096,1.04,-73.872597,40.777199,-80.29060363769531,25.79319953918457
50,25,[1484 2657 4176 5382 6909 8145 9418 10093 10792 12249 13120 14660 15853 17383 18600 19404 20050 21216 22953 25110 26658 27876 28709 29547 30789 31600 33251 33561 34038 34708 34992 35254 35747 36320 36819 37146 37474 37918 38237 38731 39343 39695 40299 40955 41466 42141],771,1.02,-92.223728,34.729582,-104.672996521,39.861698150635
51,25,[434 1107 2435 3198 3927 5117 5947 6668 7828 9182 10033 10777 11965 12840 13603 14463 15512 16405 17152 18408 19092 19843 21072 21918 22704 24872 25529 26299 27594 28366 29313 30365 31264 32084 33224 33633 33903 34088 34224 34364 34419 34529 34623 34761 34807 34923 35025 35073 35177 35305 35402 35720 35833 35949 36274 36460 36576 36799 37160 37389 37472 37969 38077 38278 38720 38966 39232 39693 39935 40244 40945 41000 41657 42204 42354],533,3.0,-94.713898,39.2976,-104.672996521,39.861698150635
51,52,[589 1170 2414 3219 4048 4974 5940 6553 8059 9217 9888 10693 11986 12950 13588 14576 15742 16493 17294 18253 19972 21064 22034 22795 24776 25566 26584 27520 28344 29229 30578 31393 32074 33184],1072,1.88,-94.713898,39.2976,-81.30899810791016,28.429399490356445
52,2,[134 853 1518 2017 2892 3465 4424 4770 5447 6377 7129 7600 8332 8748 9570 10349 11246 11771 12319 13235 14097 15135 16059 16814 17516 17932 18709 19624 20413 20681 21517 22350 23251 23632 24132 25143 25902 26867 27293 27938 28848 29793 30127 30840 31837 32351 32609 33413 33892 34116 34438 35575 35714 35815 36149 36186 36438 40519 40892 40990 41819 42156 42559],1073,2.98,-81.30899810791016,28.429399490356445,-73.80169677734375,42.74829864501953
52,3,[31 136 496 622 865 918 1321 1335 1570 1664 1916 2343 2405 2858 2875 3132 3286 3467 3515 3871 4020 4285 4426 4666 4805 5023 5077 5586 5671 5867 5925 6163 6167 6699 6707 7197 7212 7500 7592 7779 7892 8191 8268 8651 8791 9193 9218 9539 9713 9989 10059 10387 10408 10723 10874 11149 11248 11719 11916 11939 12477 12529 12746 12768 13258 13290 13675 13777 14039 14122 14256 14523 14796 14932 15155 15185 15434 15720 15885 15997 16382 16428 16793 16816 16988 17264 17485 17523 17967 18030 18214 18442 18728 18803 19118 19180 19516 19584 19952 20037 20481 20486 20613 20770 20994 21098 21457 21673 21974 21992 22330 22352 22609 22713 23135 23253 23396 23459 23957 24134 24296 24298 24447 24448 24482 24516 24786 24953 25145 25399 25555 25684 25904 26025 26446 26461 26869 26904 27255 27295 27636 27773 27940 28001 28502 28575 28770 28975 29322 29356 29769 29795 30096 30129 30383 30422 30842 30869 31243 31378 31773 31839 32047 32160 32353 32435 32611 32702 32927 33098 33415 33503 33567 33594 33791 34012 34217 34522 34666 34791 34956 35079 35206 35425 35653 35905 36093 36240 36570 36751 36830 37302 37505 37693 37863 38185 38313 38558 38638 38705 38917 39087 39168 39257 39542 39567 39790 40046 40107 40196 40398 40400 40522 40618 40856 41058 41316 41439 41553 41804 42084 42228 42513 42706],404,3.0,-81.30899810791016,28.429399490356445,-84.428101,33.6367
52,4,[568 1256 2461 3237 3934 5064 5955 6795 7913 9061 9958 10729 12039 12905 13545 14531 15561 16502 17174 18263 19210 20026 21135 21855 22735 24957 25743 26489 27715 28474 29267 30671 31371 32154 33069 33589 36049 36754 37045 37512 38027 38303 38622 38857 39076 39310 39601 39857 40086 40360 40620 40883 41177 41609 42066 42273 42542],994,1.04,-81.30899810791016,28.429399490356445,-97.662015,30.197535
52,5,[308 1014 1819 2154 2960 3689 4509 4906 5732 6388 7298 7611 8488 8939 9825 10573 11374 11743 12622 13474 14165 15018 15373 16198 16919 17711 18093 18965 19723 20534 20899 21743 22433 23297 23675 25472 26179 27023 27450 28115 29060 29874 30326 31127 31898 32534 33542 33868 33955 34167 34269 34371 34465 34603 34653 34748 34877 34908 35036 35154 35214 35309 35594 35693 35796 36060 36182 36443 36654 36890 37183 37486 37805 37888 38378 38459 38618 38775 39313 39550 39629 39743 40288 40582 40737 41056 41573 41810 42363],1050,3.02,-81.30899810791016,28.429399490356445,-72.688066,41.93851
52,6,[35786 36355 37041 37836],434,3.54,-81.30899810791016,28.429399490356445,-88.06809997559999,30.626800537100003
52,10,[1091 2585 3914 5101 6718 8033 9163 9910 10894 11845 12770 14461 15703 17001 18347 19186 19847 21048 22634 24998 26535 27752 28375 29226 30384 31411 32023 32983],936,3.88,-81.30899810791016,28.429399490356445,-88.915901,40.4771
52,11,[219 481 728 1153 1659 1930 2370 2870 3220 3638 4049 4401 4660 5248 5425 5861 6147 6750 7131 7407 8022 8334 8696 9300 9731 9889 10295 10881 11367 11487 12133 12431 12781 13415 13554 13905 14300 14897 15268 15555 16003 16494 16678 17014 17645 17856 18254 18738 19173 19593 19904 20365 20821 21222 21519 22010 22199 22650 23167 23381 23786 23970 24866 25240 25689 25949 26267 26877 27276 27629 28129 28523 28831 29208 29857 30209 30476 30868 31388 31814 32022 32685 32955 33352 33904 33976 34267 34369 34501 34660 34709 34830 34924 34988 35086 35212 35265 35379 35607 35784 35982 36219 36353 36592 36794 36894 37293 37503 37611 38453 38683 38933 39487 39615 39951 40568 40775 41095 41755 41912 42465],616,1.0,-81.30899810791016,28.429399490356445,-86.6782,36.1245
52,12,[36 692 855 1463 1529 2044 2547 2708 3327 3510 4132 4272 4640 5277 5439 6067 6344 6824 7093 8076 8418 8870 9375 9685 10217 10343 11042 11097 11642 12186 12577 13041 13165 13829 14127 14556 14918 15363 15818 16121 16585 16744 17311 17531 17907 18572 18838 19385 19664 20151 20294 20782 21320 21669 22099 22211 22918 23218 23598 24640 24662 25077 25354 25837 26096 26632 26696 27312 27837 27916 28636 28734 29468 29675 30237 30715 30925 31555 31632 32268 32392 32958 33821 33951 34061 34239 34380 35570 36468 36741 38544 38931 39252 39491 39865 40008 40331 40747 40852 41093 41277 41569 41733 41945 42279 42332 42405 42755],1121,2.96,-81.30899810791016,28.429399490356445,-71.0079,42.36197
52,13,[248 1546 1989 2741 4397 4684 5524 6937 8224 8853 9493 11346 11694 12403 13132 15280 16123 17533 17921 18774 20419 20731 21625 23216 23502 25289 26700 27302 28069 29838 30076 30961 32324 35605 36217],1194,2.72,-81.30899810791016,28.429399490356445,-73.153297,44.471901
52,14,[277 657 1009 1465 1828 2549 3040 3398 3697 4134 4541 5279 5700 6069 6414 6826 7270 7617 8041 8498 8889 9377 9795 10219 10549 11044 11414 12188 13043 13428 13801 14197 14558 14992 15820 16184 16587 16862 17275 17723 18125 18551 18940 19387 19708 20093 20571 21322 21729 22096 22438 22920 23265 23870 24651 25079 25460 25839 26162 26634 27031 27839 28200 28638 29083 29458 29922 30266 30704 31093 31557 31930 32270 32882 32960 33508 33827 34047 34103 34203 34374 34469 35326 35656 35759 35903 36289 36329 36568 36888 37803 38457 38616 38944 39548 39641 39949 40524 40687 41081 41788 41947 42403],1011,3.0,-81.30899810791016,28.429399490356445,-78.732201,42.940498
52,15,[897 1605 2027 2766 3636 4324 4836 5515 6292 7083 7613 8189 8746 9647 10443 11176 11679 12289 12510 13372 13992 14735 15091 15955 16847 17706 18046 18809 19612 20254 20651 21694 22197 23204 23554 24642 25259 26070 26980 27434 28046 28829 29677 30239 30927 31812 32394 32686 33823 33872 34002 34230 34284 34396 35971 36898 37327 37710 38195 38550 39057 39465 40010 40358 40971 41191 41607 41670 42586],787,3.56,-81.30899810791016,28.429399490356445,-76.668297,39.1754
52,19,[200 202 515 815 1279 1650 1686 1936 1962 2452 2880 2882 3171 3549 3888 4405 4413 4688 4729 5134 5490 5492 5975 6159 6677 6946 6975 7492 7968 8344 8420 8729 8797 9318 9629 9687 9962 10384 10742 11265 11355 11507 11509 12086 12494 12496 12726 13140 13142 13745 14031 14324 14682 14745 15261 15321 15515 16132 16225 16310 16626 17073 17458 17560 17923 17925 18392 18887 18889 19273 19562 19869 20278 20355 20649 20706 21261 21500 21502 22081 22301 22809 22990 23200 23588 23590 24104 24217 24445 24543 24649 24747 25158 25481 25698 26030 26552 26887 26993 27109 27183 27639 28188 28190 28471 29000 29398 29649 29832 30078 30252 30626 30804 30821 31280 31713 32151 32376 32508 32612 32670 33008 33391 33611 33758 33783 33833 33856 34144 34264 34309 34424 34575 34662 34727 34875 34954 35047 35161 35184 35315 35344 35458 35472 35559 35666 35886 35965 36017 36097 36278 36362 36544 36618 36638 36711 36814 36904 36945 37022 37084 37131 37253 37307 37413 37422 37518 37768 37795 37823 37912 38000 38035 38201 38211 38381 38483 38541 38624 38859 38877 38951 39082 39154 39201 39376 39393 39447 39621 39859 39971 40019 40112 40160 40176 40198 40209 40371 40418 40532 40692 40718 40797 40862 41076 41118 41297 41318 41360 41372 41485 41571 41835 41890 42003 42095 42152 42250 42565 42584 42689 42694],895,1.04,-81.30899810791016,28.429399490356445,-81.8498,41.411701
52,20,[169 660 1016 1420 1821 2156 2630 2962 3396 3691 4126 4511 4916 5300 5734 6056 6390 6843 7267 7619 8107 8500 8891 9360 9797 10232 10575 11031 11376 11745 12229 12624 13050 13476 13799 14202 15020 15375 15766 16186 16579 16921 17291 17725 18028 18563 18942 19355 19639 20083 20536 20934 21315 21745 22094 22435 22844 23267 23718 23843 24051 24166 24454 25049 25474 25809 26181 26616 27033 27452 27786 28048 28469 29062 29456 29876 30328 30707 31125 31550 31900 32245 32536 32801 33216 33544 33896 34004 34095 34197 38779 39766 40790],468,4.52,-81.30899810791016,28.429399490356445,-80.94309997558594,35.2140007019043
52,21,[607 1292 2366 3185 3867 5019 6028 6737 7782 9054 9932 10908 12129 12720 13593 14382 15466 16452 17010 18210 19305 19900 21218 21935 22560 24584 24675 24736 25671 26394 27625 28551 29452 30473 31278 32101 32998 33609 34193 34286 35601 36193],802,3.12,-81.30899810791016,28.429399490356445,-82.891899,39.998001
52,22,[362 1304 2380 3107 3989 5059 5914 6545 7920 9154 9918 10853 12003 12818 13737 14352 15497 16509 17124 18493 19069 20067 21085 22002 22669 24818 25532 26271 27583 28436 29421 30400 31431 32180 33077 33614],1520,3.0,-81.30899810791016,28.429399490356445,-104.700996,38.805801
52,23,[326 334 676 1002 1041 1449 1807 1854 2174 2177 2574 2974 3019 3345 3686 3737 4090 4498 4549 4880 4933 5328 5684 5687 6115 6430 6448 6852 7226 7282 7605 8109 8494 8506 8912 9358 9812 9840 10254 10587 10609 11050 11372 11451 11773 11781 12227 12635 12655 13064 13482 13504 13815 14189 14217 14620 14949 15006 15349 15361 15743 16148 16216 16572 16876 16930 17272 17719 17736 18132 18151 18557 18954 18957 19269 19697 19752 20087 20503 20558 20897 20963 21299 21727 21789 22138 22428 22493 22912 23280 23302 23693 23705 23835 23891 23997 24358 24468 24530 24561 25064 25437 25441 25798 26183 26213 26614 26997 27000 27370 27378 27830 28217 28268 28667 29030 29037 29472 29899 30005 30311 30759 31110 31147 31533 31935 31942 32254 32561 32573 32878 32899 33204 33512 33518 33772 33858 34019 34097 34199 34384 34471 34568 34657 34746 34874 34942 35016 35156 35285 35394 35524 35873 36125 36413 36807 37002 37095 37322 37459 37718 37933 38177 38306 38445 38566 38817 39052 39100 39204 39279 39424 39635 39837 40042 40076 40179 40200 40202 40218 40493 40681 40866 41009 41253 41392 41653 41781 42024 42247 42529 42724],757,3.0,-81.30899810791016,28.429399490356445,-84.667801,39.048801
